  27.11429,    672,    822,    1441,    1453    
  28.08572,    673,    824,    1443,    1454    
  27.37143,    674,    825,    1445,    1456    
  28.45714,    674,    826,    1446,    1458    
  28.25714,    675,    827,    1448,    1460    
  27.14286,    675,    828,    1450,    1462    
  28.88571,    677,    831,    1451,    1463    
  25.42857,    678,    832,    1451,    1463    
  27.94286,    679,    832,    1450,    1462    
  26.48571,    679,    832,    1449,    1462    
  24.02857,    678,    832,    1450,    1462    
  24.42857,    678,    833,    1451,    1463    
  22.51429,    679,    834,    1452,    1464    
  23.11429,    680,    836,    1454,    1467    
  22.74286,    682,    838,    1455,    1468    
  22.31429,    683,    840,    1459,    1472    
  22.34286,    683,    841,    1463,    1476    
  19.65714,    684,    842,    1467,    1480    
  20.00000,    685,    844,    1469,    1483    
  18.60000,    687,    847,    1472,    1485    
  17.31429,    688,    849,    1474,    1488    
  16.28572,    690,    851,    1476,    1490    
  15.31429,    691,    853,    1478,    1492    
  15.57143,    692,    855,    1480,    1493    
  15.74286,    694,    857,    1482,    1496    
  14.74286,    695,    859,    1485,    1499    
  13.34286,    696,    861,    1488,    1502    
  11.77143,    699,    864,    1490,    1505    
  8.08571,    701,    867,    1492,    1507    
  2.51429,    702,    868,    1492,    1507    
  -1.00000,    702,    867,    1489,    1503    
  -3.94286,    700,    864,    1485,    1500    
  -6.74286,    698,    861,    1483,    1497    
  -8.88571,    696,    858,    1482,    1496    
  -10.85714,    693,    855,    1481,    1495    
  -13.62857,    690,    852,    1481,    1495    
  -15.65714,    689,    850,    1480,    1493    
  -14.94286,    687,    847,    1478,    1492    
  -16.11429,    685,    844,    1477,    1490    
  -17.05714,    684,    842,    1475,    1488    
  -15.34286,    683,    840,    1474,    1487    
  -18.74286,    681,    838,    1472,    1485    
  -18.28572,    680,    836,    1469,    1482    
  -18.91429,    679,    835,    1468,    1480    
  -19.77143,    679,    834,    1465,    1478    
  -20.80000,    678,    832,    1463,    1476    
  -19.71429,    677,    831,    1462,    1475    
  -21.42857,    677,    830,    1461,    1473    
  -21.00000,    676,    829,    1460,    1472    
  -21.28572,    676,    829,    1459,    1471    
  -21.68572,    675,    828,    1458,    1470    
  -20.94286,    675,    828,    1456,    1469    
